SampleID	PO4F	PO4F_residuals	NO2F	NO2F_residuals	DO	DO_residuals	Salinity	Seasonality	PAR.60	Latitude
SB050817TAWCSCB53D25BR2TR1I333	0.0031	-0.0008096623349905696	0.0063	0.004234555961203816	5.15	-0.14828414921637112	19.502499999999998	-0.6755813939255879	2206.7144536972046	37.910109999999996
SB050817TAWCSCB22D11BR1TR1I322	0.0151	0.005431180429035502	0.0061	-0.0027230179653050844	10.1	7.382044487329884	0.0	-0.6500387105690141	2193.2253980636597	39.348729999999996
SB050817TAWCSCB31D13BR1TR1I323	0.0071	-0.0002401174554588683	0.009	0.003095271477459075	4.266666666666667	1.3655669957675096	8.610000000000001	-0.6504110802986882	2193.2253980636597	39.2495
SB050817TAWCSCB32D10BR2TR1I324	0.0058	-0.0007435738326375327	0.0099	0.00498964553262392	2.333333333333333	-0.7261418310419385	11.54	-0.6507379102637103	2193.2253980636597	39.16369
SB050817TAWCSCB33CD5BR1TR1I320	0.00185	-0.003817633107495359	0.006	0.0004641068844840569	10.233333333333334	0.3884256947584248	3.14	-0.6604326398096035	2220.9958181381226	38.99596
SB050817TAWCSCB33CD24BR1TR1I325	0.0027	-0.002475070723469715	0.0063	0.0029082306571169246	1.1	-2.114919527853354	15.813333333333333	-0.6604326398096035	2220.9958181381226	38.99596
SB050817TAWCSCB54D25BR1TR1I334	0.0047	0.002638265664168049	0.0027	0.001268960804927685	8.64	-0.517195159602494	15.645	-0.6762245395007799	2206.7144536972046	37.800129999999996
SB050817TAWCSCB43CD27BR1TR1I328	0.0029	-0.00155459641463523	0.0038	0.0012741238573968174	2.3	-1.728686441133303	18.3475	-0.663237596899918	2220.9958181381226	38.55505
SB050817TAWCSCB44D31BR1TR1I329	0.0027	-0.0013602590000736216	0.0042	0.0019761194274597197	2.7750000000000004	-1.5922259807166679	19.057499999999997	-0.673631202358209	2206.7144536972046	38.41457
SB050817TAWCSCB51D33BR1TR1I330	0.0028	-0.0011526732477799575	0.0029	0.0008081133164351238	3.72	-0.8241687444919124	19.45	-0.6740816643734666	2206.7144536972046	38.3187
SB050817TAWCSCB53D5BR1TR1I318	0.003	0.0006730473566395135	0.0044	0.0026670918316162497	8.866666666666667	-0.35846121236505013	14.729999999999999	-0.6755813939255879	2206.7144536972046	37.910109999999996
SB050817TAWCSCB42CD26BR1TR1I327	0.0032	-0.0013525162489120075	0.0039	0.0012645736554574762	2.125	-1.7354920731053483	18.035	-0.6624320091128612	2220.9958181381226	38.64618
SB060517TAWCSCB71D20BR1TR1I383	0.0022	-0.009340605062167877	0.0009	-0.002960938676966455	4.255	-1.0281543462621512	21.2175	-0.2419798912467346	2284.812417984009	37.68346
SB060517TAWCSCB54D25BR1TR1I368	0.0021	-0.0013503362874289072	0.0003	-0.0021753057138640883	9.629999999999999	0.9334172932865279	11.605	-0.254555706446933	2335.8736057281494	37.800129999999996
SB060517TAWCSCB54D25BR1TR1I377	0.0034	-0.007577625133228736	0.0006	-0.0029082033016466936	3.9575	-0.8269301966841698	21.793750000000003	-0.254555706446933	2335.8736057281494	37.800129999999996
SB060517TAWCSCB71D20BR1TR1I374	0.0009	-0.0015467755983262583	0.00039999999999999996	-0.0007978449053387684	7.9399999999999995	-0.8666141094567603	16.02	-0.2419798912467346	2284.812417984009	37.68346
SB060517TAWCSCB61D11BR1TR1I370	0.0009	-0.0018655953797842137	0.0002	-0.0014200206445631708	8.985	0.4191559675399361	14.57	-0.25581558584279773	2335.8736057281494	37.58847
SB060517TAWCSCB73D12BR1TR1I385	0.0066	-0.0016221752655280006	0.0004	0.0003904616634248296	6.260000000000001	-0.33134198517405355	29.48	-0.1212760614541392	2237.5428218841553	37.11681
SB060517TAWCSCB62D9BR1TR1I371	0.002	-0.0008903051611528386	0.0003	-0.0014779295422947666	9.125	0.6219557455392959	14.024999999999999	-0.2570172677259289	2335.8736057281494	37.4868
SB060517TAWCSCB62D9BR1TR1I380	0.0013	-0.010255806504657586	0.00075	-0.0032839683311575553	4.21	-1.1527286860312183	20.7	-0.2570172677259289	2335.8736057281494	37.4868
SB060517TAWCSCB63D10BR1TR1I372	0.0009	-0.0018744114611253316	0.0002	-0.0014336878795992735	8.98	0.523448705999737	14.524999999999999	-0.25750244982550907	2335.8736057281494	37.41153
SB060517TAWCSCB63D10BR1TR1I381	0.00195	-0.009041731633718976	0.0008500000000000001	-0.002701291797792365	4.16	-1.341650995714783	21.674999999999997	-0.25750244982550907	2335.8736057281494	37.41153
SB060517TAWCSCB53D25BR2TR1I367	0.0047	-0.006469554785451051	0.0027	-0.0009953154596711632	3.625	-0.9564452675092099	21.3925	-0.2565782376136455	2335.8736057281494	37.910109999999996
SB060517TAWCSCB61D11BR1TR1I379	0.002	-0.010038724204331351	0.0012000000000000001	-0.0032383597237333433	3.86	-1.3150811342107285	19.893333333333334	-0.25581558584279773	2335.8736057281494	37.58847
SB060517TAWCSCB53D5BR1TR1I352	0.0021	-0.001645120764455469	0.0007	-0.0021468755121073855	8.9	0.1354845738573065	10.323333333333332	-0.2565782376136455	2335.8736057281494	37.910109999999996
SB060517TAWCSCB73D12BR1TR1I376	0.0009	-0.0012260053772039697	0.0003	-0.00027237227781235195	8.16	-0.465179025314324	18.18	-0.1212760614541392	2237.5428218841553	37.11681
SB060517TAWCSCB31D13BR1TR1I357	0.0081	-0.010707296758932231	0.0178	0.007947048403727012	0.5333333333333333	-1.8557700246035989	9.549999999999999	-0.2242171715474042	2285.476266860962	39.2495
SB060517TAWCSCB22D11BR2TR1I356	0.0069	-0.014626341054992897	0.0088	-0.0033559158751243316	3.2	0.9940408002921091	5.005	-0.22366958883218502	2285.476266860962	39.348729999999996
SB060517TAWCSCB44D31BR1TR1I363	0.0062	-0.006185264810720012	0.005	0.0002809449279953533	2.225	-1.4253870990095066	19.345	-0.25412794260144717	2335.8736057281494	38.41457
SB060517TAWCSCB44D5BR1TR1I353	0.0028	-0.0010957791806556227	0.0031	6.753620013045603e-05	10.299999999999999	1.223888468717563	9.673333333333334	-0.25412794260144717	2335.8736057281494	38.41457
SB060517TAWCSCB51D33BR1TR1I364	0.007	-0.005154226982073992	0.0039	-0.000625689726944185	2.7	-1.1273298627847508	19.73	-0.25468286988221944	2335.8736057281494	38.3187
SB060517TAWCSCB43CD27BR1TR1I362	0.0058	-0.007082146887251421	0.0064	0.0014023546360537225	1.6500000000000001	-2.024501551030289	18.9525	-0.24071539049676946	2284.812417984009	38.55505
SB060517TAWCSCB42CD26BR1TR1I361	0.0037	-0.009606647511110624	0.0063	0.0009508954274855402	1.2	-2.3063071830023345	18.262500000000003	-0.23961296928049483	2284.812417984009	38.64618
SB060517TAWCSCB33CD24BR1TR1I359	0.01165	-0.0027026326025948923	0.00505	-0.0011657149620544248	0.5166666666666666	-2.344067971083674	16.563333333333333	-0.23709365025682985	2284.812417984009	38.99596
SB060517TAWCSCB33CD5BR1TR1I354	0.0049	0.00013457813837262737	0.0062	0.0020941439268536794	8.866666666666667	-0.7506557011176156	5.88	-0.23709365025682985	2284.812417984009	38.99596
SB060517TAWCSCB32D10BR2TR1I358	0.0072	-0.00968722213159223	0.0142	0.005973083177192539	0.4	-2.1474788514130467	12.76	-0.22468314364404354	2285.476266860962	39.16369
SB062617TAWCSCB44D31BR1TR1I363	0.0489	0.029094330588859435	0.0007	-0.006569769924765001	0.42500000000000004	-3.222323236691733	18.6375	0.08715574274765771	2336.42564868927	38.41457
SB062617TAWCSCB43CD27BR1TR1I362	0.0446	0.023915920912485282	0.0007	-0.007105864738853209	0.36250000000000004	-2.9943990898798747	17.93	0.10087789887395524	2342.0376405715942	38.55505
SB062617TAWCSCB53D25BR1TR1I366	0.021	0.0015349573931676443	0.00425	-0.0027848948476249455	0.875	-3.703381405191436	18.987499999999997	0.08472608667328047	2336.42564868927	37.910109999999996
SB062617TAWCSCB31D13BR1TR1I357	0.0256	-0.004694501077106179	0.0066	-0.0082319520713385	3.033333333333333	1.3074177755043355	7.116666666666667	0.1177866941622926	2404.968632698059	39.2495
SB071017TAWCSCB73D12BR1TR1I419	0.0125	-0.002492536412619078	0.0004	-0.0008175051450665393	6.706666666666667	1.669349482561433	29.493333333333336	0.4314603594316104	2517.5451078414917	37.11681
SB071017TAWCSCB73D12BR1TR1I410	0.0009	-0.001661372366472449	0.0002	0.00023604376506800845	7.16	-0.46662384961571135	20.835	0.4314603594316104	2517.5451078414917	37.11681
SB071017TAWCSCB72D20BR1TR1I409	0.0009	-0.002162412842022945	0.0002	-0.0006828942484749233	8.04	0.2748168944848217	16.715	0.38624789331181325	2529.7383794784546	37.41153
SB071017TAWCSCB63D10BR1TR1I406	0.0013	-0.001705871134746544	0.0003	-0.000532855529210877	7.34	-0.6325284775528282	16.95	0.3678355491645605	2471.597197532654	37.41153
SB071017TAWCSCB62D9BR1TR1I405	0.0009	-0.0021819438660321735	0.0002	-0.0007521031971448501	7.745	-0.2740214380132686	16.425	0.368235698416981	2471.597197532654	37.4868
SB071017TAWCSCB61D11BR1TR1I404	0.0012	-0.0020711283079423506	0.0002	-0.0010482241286588726	8.370000000000001	0.28817878398737307	15.12	0.36956903629169446	2471.597197532654	37.58847
SB071017TAWCSCB71D20BR1TR1I417	0.0252	0.003005391212960201	0.0041	-0.002470504773177214	2.4625	-1.461304663502807	22.16	0.38496843723121926	2529.7383794784546	37.68346
SB071017TAWCSCB71D20BR1TR1I408	0.0009	-0.0021275571216511583	0.0002	-0.0006301101322418861	7.475	-0.45814950299100055	16.950000000000003	0.38496843723121926	2529.7383794784546	37.68346
SB071017TAWCSCB54D25BR2TR1I412	0.0294	0.00929710356018467	0.0041	-0.0011051677315213155	2.1114285714285717	-1.9197298188015748	23.911428571428576	0.3707239807106649	2471.597197532654	37.800129999999996
SB071017TAWCSCB54D25BR1TR1I402	0.0009	-0.002635783297411062	0.0003	-0.0013644039887648531	8.565	0.3524401097339638	13.285	0.37072398071066487	2471.597197532654	37.800129999999996
SB071017TAWCSCB44D31BR1TR1I397	0.0324	0.008873484482212202	0.0188	0.010794398494747049	1.3250000000000002	-1.7466245451252034	19.712500000000002	0.32102059771220265	2440.1543340682983	38.41457
SB071017TAWCSCB51D33BR1TR1I398	0.0304	0.007982205961140434	0.0098	0.002577836222063798	1.6	-1.6485673089004478	20.7975	0.32039784065786586	2440.1543340682983	38.3187
SB071017TAWCSCB31D13BR1TR1I391	0.0317	-0.006305675399372067	0.0052	-0.012796374254531725	3.0	1.6738336527320001	6.289999999999999	0.35132685772668354	2476.9949560165405	39.2495
SB071017TAWCSCB32D10BR1TR1I392	0.04305	0.008840920079153082	0.00225	-0.01306776211809012	0.89	-0.5945418407441144	9.95	0.3509015157257756	2476.9949560165405	39.16369
SB071017TAWCSCB33CD5BR1TR1I388	0.0042	-0.0001689721368537218	0.0007	-0.0023138497122298035	7.633333333333333	-1.4932120291288768	7.493333333333333	0.3389966017859137	2422.429934501648	38.99596
SB071017TAWCSCB22D11BR2TR1I390	0.0276	-0.01576672029742282	0.0102	-0.011579837872866237	6.633333333333333	5.490311144294374	1.12	0.3517521272293352	2476.9949560165405	39.348729999999996
SB071017TAWCSCB42CD26BR1TR1I395	0.0667	0.040064946368655416	0.0007	-0.009385336833029105	0.37499999999999994	-2.3675240124517387	16.972499999999997	0.33652120964440513	2422.429934501648	38.64618
SB071017TAWCSCB43CD27BR1TR1I396	0.0571	0.03092193393508389	0.003	-0.006770062044739108	0.36499999999999994	-2.5457183804796935	17.3975	0.3354853544748582	2422.429934501648	38.55505
SB071017TAWCSCB44D5BR1TR1I387	0.0031	-0.0007496249676119762	0.0007	-0.0015318349344483938	9.466666666666667	0.7624451742589127	10.949999999999998	0.32102059771220265	2440.1543340682983	38.41457
SB071017TAWCSCB33CD24BR1TR1I393	0.067175	0.0365749817329586	0.0007	-0.012173265062612572	0.384	-1.7129514671997446	13.156	0.33899660178591373	2422.429934501648	38.99596
SB080717TAWCSCB61D11BR1TR1I447	0.0244	-0.0048937939400845246	0.0235	0.01473680649621259	3.1733333333333333	-0.5161528362621781	21.810000000000002	0.7559943372111958	2603.546287536621	37.58847
SB080717TAWCSCB53D5BR1TR1I420	0.0043	0.0005490963484677831	0.0015	0.00014859913541194697	7.099999999999999	-0.6598626747967087	13.93	0.7345740114364582	2617.5856971740723	37.910109999999996
SB080717TAWCSCB54D25BR2TR1I437	0.0018	-0.0018571757487027235	0.0006	-0.000527037841144811	8.33	0.6147539508483835	15.079999999999998	0.747710779456487	2611.047691345215	37.800129999999996
SB080717TAWCSCB54D25BR2TR1I446	0.0372	0.009460216620765006	0.0454	0.03761022158606547	2.0828571428571427	-1.174344973533743	22.859999999999996	0.7477107794564871	2611.047691345215	37.800129999999996
SB080717TAWCSCB71D20BR1TR1I442	0.0016	-0.0017450793008730841	0.0008	0.00031850122421884684	7.3	-0.3431810339142318	18.479999999999997	0.7462643030736297	2611.047691345215	37.68346
SB080717TAWCSCB71D20BR1TR1I451	0.0228	-0.006130330137148417	0.0163	0.007711438311031535	3.275	-0.1975344648800843	21.95	0.7462643030736297	2611.047691345215	37.68346
SB080717TAWCSCB62D9BR1TR1I439	0.001	-0.002449585055350979	0.0006	-6.750720824770507e-05	7.105	-0.4434593984866986	17.494999999999997	0.7570809722233638	2603.546287536621	37.4868
SB080717TAWCSCB73D12BR1TR1I453	0.0164	-0.0048748557628745005	0.0013	-0.0021364627741592276	6.413333333333333	1.853326417287028	27.810000000000002	0.7589989563996729	2603.546287536621	37.11681
SB080717TAWCSCB63D10BR1TR1I440	0.0025	-0.0008513618535179236	0.0021	0.001602332228910951	6.775	-0.7002146364384085	18.395	0.745252855725572	2611.047691345215	37.41153
